x;W
36213.864072;97.19750118846335
36213.559272;97.1973925936659
36203.42627613503;97.38954472719433
36193.29328027006;97.58309781072967
36183.16028583953;97.7766320217525
36173.027288540114;97.97014617370229
36162.89429124071;98.16363891614748
36152.76129967905;98.35710881632573
36142.62830237964;98.55168155092692
36132.495305080236;98.74506514614868
36122.36230778083;98.93842299739028
36112.22931048142;99.13175363982376
36102.096318919765;99.32505546720671
36091.963327358106;99.51832705940319
36081.83032432095;99.71156707191072
36071.697332759286;99.90477346909269
36061.56432972213;100.0979450550306
36051.43133816047;100.2910797221212
36041.298346598815;100.48417598151447
36031.16534356166;100.67723230557812
36021.032351999995;100.8694529302939
36010.89934896285;101.06244298391304
36000.76636887668;101.25538658802604
35990.63336583952;101.44828271795487
35980.50036280237;101.64112899382897
35970.36738271621;101.83392299085612
35960.23437967905;102.02666354751429
35950.10137664189;102.21934814412467
35939.968396555734;102.41197421202463
35929.83539351857;102.6045404404065
35919.70239048142;102.79704415701589
35909.569387444266;102.98948307188151
35899.4364073581;103.18185440367058
35889.30340432095;103.37425635754903
35879.17040128379;103.56648768476398
35869.03742119763;103.75864388649214
35858.90441816047;103.95072327174019
35848.771415123316;104.14272277943631
35838.63843503715;104.33463928289413
35828.505432;104.52685478511735
35818.16481832671;104.32447135130523
35807.82420465342;104.12251781913908
35797.48359022896;103.92060835058987
35787.142977306845;103.71867120498786
35776.80236138004;103.5168544093803
35766.46174845792;103.31507833907422
35756.12113553581;103.11334195297809
35745.7805226137;102.91164428201516
35735.43990969159;102.70998437029904
35725.099290760074;102.50836115779808
35714.75867783796;102.30677394883266
35704.418064915844;102.10548041670341
35694.07745199373;101.90394594938414
35683.736839071615;101.70244501278292
35673.3962261495;101.50097670676847
35663.05561322739;101.29954014354122
35652.71500030528;101.09813444747402
35642.37438738317;100.89675875495533
35632.03377446106;100.69541221423478
35621.69314952014;100.49393421609528
35611.35253659803;100.29265398564561
35601.01192367592;100.09140033985733
35590.67131075381;99.89017247906794
35580.33069783169;99.68896961464537
35569.99008490958;99.48779096884908
35559.64947198747;99.28663577469311
35549.30885906535;99.08550327581142
35538.96824614324;98.88443879281314
35528.62763322113;98.68335261767123
35518.287020299016;98.48228689153393
35507.946407376905;98.28124090933402
35497.605794454794;98.08021397581959
35487.265181532675;97.87920540543394
35476.924568610564;97.67821452219755
35466.58395568845;97.47724065959187
35456.24334276634;97.27620993970692
35445.90272984422;97.07525511238549
35435.56211692211;96.87431531978046
35425.221504;96.67338991823999
35415.03102386713;96.62449660509859
35404.840543734266;96.5756287531031
35394.650062861125;96.52678583817794
35384.459583468524;96.47796793694783
35374.26910111485;96.42917509214566
35364.07862172225;96.380407394326
35353.88814232965;96.33166488967849
35343.69766293705;96.28294763677975
35333.507183544454;96.23425569244728
35323.316698229704;96.18558908349917
35313.126218837104;96.1369479199027
35302.9357394445;96.08833222511336
35292.7452600519;96.03974204925154
35282.5547806593;95.99117744084448
35272.3643012667;95.94263844685727
35262.1738218741;95.89412511272329
35251.9833424815;95.84563748237369
35241.7928630889;95.7971755982665
35231.6023836963;95.74873950141476
35221.4118924594;95.7003442808721
35211.2214130668;95.65195900768568
35201.0309336742;95.60359964901862
35190.8404542816;95.55526623952308
35180.649974889;95.50695881254973
35170.4594954964;95.4586774001719
35160.2690161038;95.4104220332093
35150.0785367112;95.36219274125084
35139.888057318596;95.31398955267713
35129.697577925996;95.26581249468205
35119.507098533395;95.21766159329403
35109.316619140795;95.1695368733964
35099.126139748194;95.12143835874738
35088.9356603556;95.07336607199946
35078.745180963;95.02532003471794
35068.5547015704;94.97730026739913
35058.3642221778;94.92930678948787
35048.1737427852;94.88133961939442
35037.9832633926;94.83339877451083
35027.792784;94.78548412241653
35017.65559304894;94.82151982941846
35007.518402097885;94.85754173035386
34997.38121039155;94.89354950718537
34987.24402019577;94.92954295715509
34977.10683;94.96552188955931
34966.969636783106;95.00148611767236
34956.832449608446;95.03743541052152
34946.695256391555;95.07336961074142
34936.558069216895;95.10928847386738
34926.420876000004;95.14519183966988
34916.283682783105;95.18107948225423
34906.14648956621;95.21695119569407
34896.009308433786;95.25280672987154
34885.872115216895;95.2886459614173
34875.734921999996;95.32446863723848
34865.597728783105;95.36027454549733
34855.46053556621;95.39606347284493
34845.323354433785;95.43183516177488
34835.186161216894;95.46758948116175
34825.048968;95.50332961841266
34814.91178686758;95.53904856889686
34804.77458156621;95.57474953094135
34794.63740043379;95.61043211152949
34784.50019513242;95.64609625641671
34774.363014;95.68174156952696
34764.22583286758;95.71736790825618
34754.088627566205;95.75297512816458
34743.951446433784;95.78856282848284
34733.81424113242;95.82413094623887
34723.67706;95.8596790774632
34713.53987886758;95.895207070896
34703.40267356621;95.93071477335253
34693.26549243379;95.96620177595288
34683.12828713242;96.0016680065798
34672.991106;96.03711305300409
34662.85392486758;96.07253675489702
34652.71671956621;96.10793894991097
34642.57953843379;96.14331922067552
34632.44233313242;96.1786774854863
34622.305152;96.21401281246905
34612.16913988979;96.11043254809675
34602.033127779585;96.0068567223954
34591.89711566937;95.90328528156552
34581.76110355916;95.7997182130919
34571.625088352666;95.69615547303586
34561.489079338746;95.59259714421073
34551.35306413225;95.48904308819957
34541.21705511833;95.38549341986779
34531.081039911835;95.28194800123481
34520.94502470534;95.17840688432526
34510.809009498844;95.07487005811295
34500.67300667749;94.97133763828934
34490.536991470995;94.86780936124562
34480.4009762645;94.7642853431085
34470.264961058005;94.6607655737119
34460.12895823666;94.55725016958831
34449.992943030156;94.4537388680342
34439.85692782367;94.35023178602083
34429.72091261717;94.24672891424932
34419.58489741068;94.14323024363875
34409.448894589324;94.03973023449437
34399.31286699769;93.93623907320031
34389.176864176334;93.8327523303609
34379.04086135499;93.72926974478617
34368.90483376334;93.6257910555465
34358.768830942;93.52231676056704
34348.63280335035;93.41884634649443
34338.49680052901;93.31538031165533
34328.36079770765;93.21191839601425
34318.22477011601;93.10846033979828
34308.08876729466;93.00500664194055
34297.95276447331;92.90155704310429
34287.81673688167;92.79811128421665
34277.680734060326;92.69466986482243
34267.54470646868;92.59123227351377
34257.408703647336;92.4877990102461
34247.27270082598;92.38436981685771
34237.136673234345;92.28094443545342
34227.00067041299;92.17752336660901
34216.86464282135;92.07410610014972
34206.72864;91.97077270308984
34196.46488084706;92.37011389009626
34186.20112169412;92.76949431442085
34175.937361776465;93.16883372738096
34165.67360338823;93.56813169380021
34155.409845;93.96738792190999
34145.14608355293;94.36660217379355
34134.88232822354;94.76577372979267
34124.618566776466;95.16490269686628
34114.354811447076;95.56398822391262
34104.09105;95.96303040469991
34093.82728855293;96.3620286123822
34083.563527105856;96.76098245071908
34073.29977789414;97.15989104036817
34063.03601644707;97.5587549206567
34052.772255;97.95757319602816
34042.50849355293;98.35634543789794
34032.24473210586;98.75507120873229
34021.98098289414;99.1537495864437
34011.71722144707;99.55238106499885
34001.453460000004;99.95096470244516
33991.18971078828;100.34923694194671
33980.92593710586;100.7477112952019
33970.662187894144;101.14613565545734
33960.39841421171;101.54451143875832
33950.134665;101.94283625018056
33939.870915788284;102.34111053225082
33929.60714210586;102.73933471450366
33919.343392894145;103.1375063651851
33909.07961921172;103.53562683647559
33898.815870000006;103.93369366939811
33888.552120788285;104.33170723787902
33878.28834710586;104.72966789997994
33868.02459789414;105.12757315138737
33857.76082421172;105.52542426608463
33847.497075;105.92321870619811
33837.233325788286;106.32095676142822
33826.96955210586;106.718638702013
33816.70580289414;107.11626193407352
33806.44202921172;107.51382763543376
33796.17828;107.91182408731166
33785.847044788374;107.55988648617134
33775.51580957675;107.2084536241874
33765.18457361463;106.8570333667628
33754.853339153495;106.50562535569182
33744.52210169039;106.15422900834164
33734.19086722925;105.8028441046672
33723.859632768115;105.4514701234139
33713.52839830698;105.1001066504439
33703.19716384585;104.74875327652798
33692.86592338077;104.39740939306765
33682.53468891964;104.0460750087189
33672.203454458504;103.69474952420572
33661.87221999737;103.34343254895731
33651.54098553624;102.9921236968297
33641.209751075105;102.64082258601303
33630.87851661397;102.28952883893986
33620.54728215284;101.93824208219456
33610.216047691705;101.58696194642388
33599.88481323057;101.23568806624823
33589.55356676154;100.88441967190177
33579.22233230041;100.53315722224127
33568.89109783927;100.18189995500718
33558.55986337814;99.83064751984733
33548.228628917;99.47939956995363
33537.89739445587;99.12815576197866
33527.56615999474;98.77691575595273
33517.2349255336;98.42567921520146
33506.90369107247;98.07444580626441
33496.572456611335;97.7232151988137
33486.2412221502;97.37198706557356
33475.90998768907;97.02076108224004
33465.578753227936;96.66953692740123
33455.2475187668;96.3183142824578
33444.91628430567;95.96709283154387
33434.585049844536;95.61587226144803
33424.2538153834;95.26465226153455
33413.92258092227;94.91343252366474
33403.59134646114;94.56221274211838
33393.260112;94.21161320137806
33382.88940909555;93.89719323815831
33372.518706191106;93.5834032801445
33362.14800253329;93.27009253987782
33351.77730038221;92.95627944142498
33341.406595217675;92.64247619397969
33331.03589306659;92.3286829913576
33320.6651909155;92.01489974558537
33310.29448876441;91.70112645169257
33299.92378661332;91.38725184877485
33289.55307843535;91.07353076088204
33279.182376284254;90.7598185859161
33268.81167413317;90.44611515474493
33258.44097198208;90.13242047102194
33248.07026983099;89.81864632245146
33237.6995676799;89.50497598851945
33227.32886552881;89.19131480956139
33216.95816337773;88.87766273040894
33206.587461226634;88.56401968728906
33196.21675907555;88.250385607839
33185.84604487069;87.936609276974
33175.4753427196;87.62296213261797
33165.10464056851;87.30932402169582
33154.73393841742;86.99569482059135
33144.363236266334;86.68207439776899
33133.99253411524;86.36846261375142
33123.621831964156;86.05515875819964
33113.25112981307;85.74158011040066
33102.88042766198;85.42800913426476
33092.50972551089;85.11444568464216
33082.1390233598;84.80088960698664
33071.768321208714;84.48743044284387
33061.39761905762;84.17390169561938
33051.02691690653;83.8603799880505
33040.65621475544;83.54686511754596
33030.28551260436;83.23335687247118
33019.914810453265;82.91985503207744
33009.54410830218;82.60575479695402
32999.173406151094;82.29223991617823
32988.802704;81.97869205706178
32978.58377586676;82.16962327668523
32968.36484773352;82.36051242320853
32958.14591885795;82.55139753850423
32947.926991467044;82.74284893703283
32937.708061106794;82.93370509578699
32927.48913371589;83.12455710554332
32917.27020632499;83.31540494624986
32907.05127893409;83.50624854428412
32896.83235154318;83.69708782790333
32886.613418213594;83.88792283813856
32876.39449082269;84.07875328517969
32866.17556343178;84.26939593586562
32855.95663604088;84.46022001358628
32845.73770864998;84.6510396858464
32835.518781259074;84.84185489766416
32825.299853868164;85.03266559605365
32815.08092647726;85.22347173002244
32804.86199908636;85.41427325056969
32794.64307169545;85.60507011068484
32784.424132427186;85.79573921676783
32774.205205036276;85.98653921833916
32763.986277645374;86.1773338442228
32753.76735025447;86.36812304133176
32743.54842286357;86.55890675822184
32733.329495472663;86.74968494508921
32723.110568081756;86.9404575537684
32712.89164069085;87.13122453773073
32702.672713299944;87.322138169379
32692.45378590904;87.51287854873954
32682.23485851814;87.70361352486648
32672.015931127236;87.89434096661667
32661.79700373633;88.08506294918416
32651.578076345424;88.2757794445898
32641.35914895452;88.46649042668867
32631.140221563615;88.65719587117448
32620.92129417271;88.84785866750454
32610.702366781807;89.03856282898923
32600.4834393909;89.22926181359068
32590.264511999998;89.41995547642045
32579.959927250256;89.47532836858018
