x;H
36213.864072000004;14.81736072175083
36213.559272000006;14.839668477817339
36203.42627613503;14.851846961176133
36193.29328027007;14.894285986169647
36183.160285839534;14.8796087143788
36173.027288540114;14.921541569947617
36162.894291240715;14.823176764996992
36152.76129967905;14.920447427041406
36142.62830237964;14.817749834713851
36132.495305080236;14.818419343391103
36122.36230778083;14.855607428130092
36112.22931048142;14.703840773547693
36102.096318919765;14.837487563899877
36091.963327358106;14.639980034042434
36081.83032432095;14.66122847675547
36071.697332759286;14.799274968084367
36061.56432972213;14.874962512365279
36051.431338160466;14.623582316432513
36041.29834659882;14.90259615078768
36031.16534356166;14.819212728898341
36021.032351999995;14.68786896338583
36010.89934896285;14.84051706525182
36000.76636887668;14.781423801912984
35990.633365839516;14.787527760171091
35980.50036280237;15.009180111486026
35970.36738271621;14.807370238359693
35960.234379679045;14.793567162432156
35950.10137664189;14.798654335184931
35939.968396555734;14.778377929930892
35929.835393518566;14.811000899283162
35919.70239048142;14.765709233216763
35909.569387444266;14.770702067950829
35899.4364073581;14.819994370370123
35889.303404320955;14.578035931334654
35879.17040128379;14.760111111197597
35869.03742119763;14.7939231632734
35858.90441816047;14.644321737183368
35848.77141512332;14.717930057133762
35838.63843503715;14.60151867782882
35828.505432;14.789431333227089
35818.16481832672;14.553880736099545
35807.82420465342;14.624894174782748
35797.48359022896;14.759023935368182
35787.142977306845;14.682290964320115
35776.80236138004;14.915543413447079
35766.46174845792;14.71609477816375
35756.12113553581;14.640938644705972
35745.7805226137;14.829140093029991
35735.43990969159;14.753318733417059
35725.09929076008;14.785216178356333
35714.75867783796;14.675858045971843
35704.418064915844;14.897067617040431
35694.07745199373;14.697440249641556
35683.736839071615;14.804725233125428
35673.3962261495;14.658578754048541
35663.055613227385;14.680598251478846
35652.71500030528;14.74475687894591
35642.37438738317;14.767327261541089
35632.033774461066;14.622562327311698
35621.693149520135;14.631756139560611
35611.35253659803;14.625802495056497
35601.01192367592;14.767902550701706
35590.671310753816;14.72287176773714
35580.33069783169;14.589135906122568
35569.99008490958;14.740497653929607
35559.64947198747;14.70460389749988
35549.30885906535;14.819319892819822
35538.96824614324;14.970857857618897
35528.627633221135;14.730166502293857
35518.287020299016;14.600270236575465
35507.946407376905;14.685006424326192
35497.605794454794;14.812049164881376
35487.265181532675;14.841883393517225
35476.924568610564;14.796147666667574
35466.58395568845;14.707718809464739
35456.243342766335;14.818176479063004
35445.902729844216;14.496863589847353
35435.56211692211;14.760468885454882
35425.221504;14.74325476892393
35415.03102386713;14.77323402497057
35404.840543734266;14.631923853502226
35394.650062861125;14.799030844453673
35384.459583468524;14.784343732250104
35374.26910111485;14.632586354520036
35364.07862172225;14.820540681385836
35353.88814232965;14.621518688191578
35343.69766293705;14.701046753882622
35333.507183544454;14.767538513177064
35323.316698229704;14.727043055283765
35313.126218837104;14.81803925325747
35302.9357394445;14.639725814536897
35292.7452600519;14.708628920960496
35282.5547806593;14.742881046258242
35272.3643012667;14.52734159581553
35262.1738218741;14.71235050207457
35251.9833424815;14.794560320740166
35241.7928630889;14.783610943100356
35231.6023836963;14.745371370454679
35221.4118924594;14.816145583258816
35211.2214130668;14.69434852509958
35201.0309336742;14.645556032731623
35190.8404542816;14.62880507485029
35180.649974889;14.732330876418608
35170.459495496405;14.654289578109516
35160.2690161038;14.773543348072394
35150.078536711204;14.791004609042476
35139.888057318596;14.717873085911732
35129.697577926;14.65075357404263
35119.507098533395;14.797361683189145
35109.316619140795;14.873786983691552
35099.1261397482;14.789380937542068
35088.9356603556;14.615060865353042
35078.745180963;14.788947990031954
35068.5547015704;14.671908727750308
35058.3642221778;14.709843210288794
35048.1737427852;14.731722703814475
35037.9832633926;14.720790111209375
35027.792784;14.648835113363743
35017.655593048934;14.4949609503958
35007.518402097885;14.83300452866641
34997.38121039155;14.752362622646356
34987.244020195765;14.714095156370302
34977.106830000004;14.697952015202926
34966.969636783106;14.574800742836883
34956.832449608446;14.768951755065757
34946.695256391555;14.75087719285222
34936.55806921689;14.682820121970527
34926.420876000004;14.64228830278578
34916.283682783105;14.72770910443603
34906.146489566214;14.791539475567648
34896.009308433786;14.670330930236062
34885.87211521689;14.676268689430993
34875.734922;14.51990174091443
34865.597728783105;14.668656010129475
34855.46053556621;14.613996547231494
34845.323354433785;14.81181684627185
34835.18616121689;14.757761930566115
34825.048968;14.485207120099759
34814.91178686758;14.674120168762352
34804.77458156621;14.580965243688567
34794.63740043379;14.760526076513505
34784.500195132416;14.707175205408383
34774.363013999995;14.577524839233801
34764.22583286758;14.6057413631426
34754.088627566205;14.599813383945856
34743.951446433784;14.60769885611515
34733.814241132415;14.711864609354501
34723.67706;14.661700061957728
34713.53987886758;14.525783617260759
34703.40267356621;14.506261949108492
34693.26549243379;14.637294627537294
34683.128287132415;14.656533337494972
34672.991106;14.70631545569229
34662.85392486758;14.719790006249124
34652.71671956621;14.669504243299999
34642.57953843379;14.697217409627287
34632.442333132414;14.588718613015553
34622.305152;14.65136362266054
34612.16913988978;14.730999358566619
34602.033127779585;14.630943695863104
34591.89711566937;14.542442958315043
34581.76110355916;14.723772542447904
34571.625088352666;14.525803435138798
34561.489079338746;14.609220783221735
34551.35306413225;14.544409446929603
