x;H
34429.72091261717;14.630243711851419
34419.58489741068;14.62925619861216
34409.448894589324;14.62826857721587
34399.31286699769;14.627280906141298
34389.176864176334;14.626293155755938
34379.04086135499;14.625305320285056
34368.90483376334;14.624317393945647
34358.768830942;14.623329378190139
34348.63280335035;14.62234126480579
34338.49680052901;14.621353055230694
34328.36079770765;14.620364743651116
34318.22477011601;14.619376324244513
34308.08876729466;14.618387798427024
34297.95276447331;14.617399160360502
34287.81673688167;14.616410404197657
34277.680734060326;14.615421531332128
34267.54470646868;14.614432533483518
34257.408703647336;14.613443412030149
34247.27270082598;14.612454161091433
34237.136673234345;14.611464774777064
34227.00067041299;14.610475254441893
34216.86464282135;14.609485591760084
34206.72864;14.608495737838107
34196.46488084706;14.607479552828828
34186.20112169412;14.606455113308286
